2019-03-28 16:45:40,57.996
2019-03-28 16:45:41,57.458
2019-03-28 16:45:43,57.996
2019-03-28 16:45:44,56.92
2019-03-28 16:45:46,56.92
2019-03-28 16:45:48,57.996
2019-03-28 16:45:49,57.458
2019-03-28 16:45:51,56.92
2019-03-28 16:45:52,56.92
2019-03-28 16:45:54,56.92
2019-03-28 16:45:56,56.92
2019-03-28 16:45:57,56.92
2019-03-28 16:45:59,56.382
2019-03-28 16:46:00,56.92
2019-03-28 16:46:02,56.92
2019-03-28 16:46:04,57.458
